location,tournament,match_date,series,court,surface,round,best_of,winner,loser,wrank,lrank,w1,l1,w2,l2,w3,l3,w4,l4,w5,l5,wsets,lsets,tourney_id,wpts,lpts
's-Hertogenbosch,Heineken Trophy,2001-06-18,International,Outdoor,Grass,1st Round,3,Wessels P.,Rafter P.,91,10,7,5,6,4,0,0,0,0,0,0,2.0,0.0,2001-037,,
's-Hertogenbosch,Heineken Trophy,2001-06-18,International,Outdoor,Grass,1st Round,3,Zib T.,Kempes E.,145,113,6,4,6,1,0,0,0,0,0,0,2.0,0.0,2001-037,,
's-Hertogenbosch,Heineken Trophy,2001-06-18,International,Outdoor,Grass,2nd Round,3,Canas G.,Arazi H.,61,27,6,3,6,3,0,0,0,0,0,0,2.0,0.0,2001-037,,
's-Hertogenbosch,Heineken Trophy,2001-06-18,International,Outdoor,Grass,2nd Round,3,Elseneer G.,Gustafsson M.,323,54,6,4,6,7,6,0,0,0,0,0,2.0,1.0,2001-037,,
's-Hertogenbosch,Heineken Trophy,2001-06-18,International,Outdoor,Grass,2nd Round,3,Federer R.,van Lottum J.,15,193,6,0,6,1,0,0,0,0,0,0,2.0,0.0,2001-037,,
's-Hertogenbosch,Heineken Trophy,2001-06-18,International,Outdoor,Grass,2nd Round,3,Hewitt L.,Ivanisevic G.,6,128,6,4,7,5,0,0,0,0,0,0,2.0,0.0,2001-037,,
's-Hertogenbosch,Heineken Trophy,2001-06-18,International,Outdoor,Grass,2nd Round,3,Malisse X.,Allegro Y.,56,310,7,5,6,4,0,0,0,0,0,0,2.0,0.0,2001-037,,
's-Hertogenbosch,Heineken Trophy,2001-06-18,International,Outdoor,Grass,2nd Round,3,Robredo T.,Wessels P.,69,91,7,6,6,4,0,0,0,0,0,0,2.0,0.0,2001-037,,
's-Hertogenbosch,Heineken Trophy,2001-06-18,International,Outdoor,Grass,2nd Round,3,Schalken S.,Zib T.,28,145,7,6,6,3,0,0,0,0,0,0,2.0,0.0,2001-037,,
's-Hertogenbosch,Heineken Trophy,2001-06-18,International,Outdoor,Grass,2nd Round,3,Sluiter R.,Escude N.,107,31,4,1,0,0,0,0,0,0,0,0,0.0,0.0,2001-037,,
's-Hertogenbosch,Heineken Trophy,2001-06-18,International,Outdoor,Grass,Quarterfinals,3,Canas G.,Malisse X.,61,56,6,3,6,4,0,0,0,0,0,0,2.0,0.0,2001-037,,
's-Hertogenbosch,Heineken Trophy,2001-06-18,International,Outdoor,Grass,Quarterfinals,3,Federer R.,Sluiter R.,15,107,6,7,6,4,6,4,0,0,0,0,2.0,1.0,2001-037,,
's-Hertogenbosch,Heineken Trophy,2001-06-18,International,Outdoor,Grass,Quarterfinals,3,Hewitt L.,Elseneer G.,6,323,6,2,6,4,0,0,0,0,0,0,2.0,0.0,2001-037,,
's-Hertogenbosch,Heineken Trophy,2001-06-18,International,Outdoor,Grass,Quarterfinals,3,Robredo T.,Schalken S.,69,28,6,3,6,4,0,0,0,0,0,0,2.0,0.0,2001-037,,
's-Hertogenbosch,Heineken Trophy,2001-06-18,International,Outdoor,Grass,Semifinals,3,Canas G.,Robredo T.,61,69,7,5,6,4,0,0,0,0,0,0,2.0,0.0,2001-037,,
's-Hertogenbosch,Heineken Trophy,2001-06-18,International,Outdoor,Grass,Semifinals,3,Hewitt L.,Federer R.,6,15,6,4,6,2,0,0,0,0,0,0,2.0,0.0,2001-037,,
's-Hertogenbosch,Heineken Trophy,2001-06-18,International,Outdoor,Grass,The Final,3,Hewitt L.,Canas G.,6,61,6,3,6,4,0,0,0,0,0,0,2.0,0.0,2001-037,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Agassi A.,Wessels P.,2,93,7,6,6,4,6,4,0,0,0,0,3.0,0.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Arazi H.,Sanchez D.,27,86,7,6,6,2,6,3,0,0,0,0,3.0,0.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Bjorkman J.,Burgsmuller L.,41,70,6,4,6,3,6,4,0,0,0,0,3.0,0.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Black B.,Martin A.,76,36,6,1,6,1,6,0,0,0,0,0,3.0,0.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Black W.,Haas T.,149,21,6,4,5,7,6,1,3,0,0,0,2.0,1.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Bryan B.,Ulihrach B.,157,44,6,3,6,4,6,1,0,0,0,0,3.0,0.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Canas G.,Gaudio G.,49,39,1,6,6,1,3,6,6,2,7,5,3.0,2.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Carlsen K.,Balcells J.,1013,62,7,5,7,6,7,6,0,0,0,0,3.0,0.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Chang M.,Vanek J.,48,94,6,2,6,2,6,7,4,6,6,2,3.0,2.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Clement A.,Knippschild J.,12,96,7,6,5,7,6,1,6,3,0,0,3.0,1.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Cowan B.,Hilton M.,265,383,6,3,6,2,7,6,0,0,0,0,3.0,0.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Delgado J.,Medvedev A.,182,119,6,2,6,4,7,5,0,0,0,0,3.0,0.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Dent T.,Bruguera S.,143,61,6,0,6,1,6,4,0,0,0,0,3.0,0.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Dosedel S.,Vacek J.,102,142,7,5,6,1,1,6,7,6,0,0,3.0,1.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Dupuis A.,Mamiit C.,69,111,6,4,5,7,6,7,6,3,6,1,3.0,2.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,1st Round,5,El Aynaoui Y.,Kempes E.,82,113,7,6,5,7,3,6,6,3,12,10,3.0,2.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Enqvist T.,Damm M.,13,155,6,1,6,3,7,5,0,0,0,0,3.0,0.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Escude N.,Fish M.,38,171,6,2,6,3,6,2,0,0,0,0,3.0,0.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Federer R.,Rochus C.,15,83,6,2,6,3,6,2,0,0,0,0,3.0,0.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Ferrero J.C.,Milligan L.,4,522,6,0,6,2,6,2,0,0,0,0,3.0,0.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Grosjean S.,Kratochvil M.,8,73,6,3,6,3,6,4,0,0,0,0,3.0,0.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Henman T.,Derepasko A.,11,272,6,1,6,1,6,1,0,0,0,0,3.0,0.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Hewitt L.,Gustafsson M.,5,57,6,1,6,2,6,4,0,0,0,0,3.0,0.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Huet S.,Hipfl M.,179,91,3,6,3,6,6,4,6,4,6,3,3.0,2.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Ivanisevic G.,Jonsson F.,125,197,6,4,6,4,6,4,0,0,0,0,3.0,0.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Johansson T.,Ilie A.,14,65,6,4,4,6,6,7,7,6,6,2,3.0,2.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Kafelnikov Y.,Yoon Y.,7,160,6,4,6,2,6,4,0,0,0,0,3.0,0.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Kiefer N.,Calatrava A.,29,47,2,6,6,3,6,1,6,4,0,0,3.0,1.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Larsson M.,Rosset M.,280,75,6,4,3,6,6,3,1,6,6,2,3.0,2.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Lee M.,Pozzi G.,130,74,6,4,6,3,6,1,0,0,0,0,3.0,0.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Malisse X.,Diaz J.,53,68,6,2,6,3,6,3,0,0,0,0,3.0,0.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,1st Round,3,Mantilla F.,Llodra M.,87,121,6,4,6,2,6,7,3,6,2,1,2.0,2.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Martin T.,Srichaphan P.,34,117,6,3,6,4,6,7,6,3,0,0,3.0,1.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Massu N.,Childs L.,89,317,6,4,3,6,6,1,6,4,0,0,3.0,1.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Meligeni F.,Coria G.,95,26,6,4,3,6,0,6,6,4,6,3,3.0,2.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Mirnyi M.,Arthurs W.,51,45,7,5,6,2,6,4,0,0,0,0,3.0,0.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Moya C.,Godwin N.,22,133,2,6,6,7,6,3,6,4,6,4,3.0,2.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Nestor D.,Blanco G.,154,60,6,2,6,3,6,2,0,0,0,0,3.0,0.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Novak J.,Vicente F.,42,58,6,1,6,4,6,3,0,0,0,0,3.0,0.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Paes L.,Elsner D.,284,150,6,0,6,1,3,6,7,5,0,0,3.0,1.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Parmar A.,Sa A.,211,115,7,6,6,7,6,4,4,6,8,6,3.0,2.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Pioline C.,Tabara M.,72,52,6,2,6,3,7,5,0,0,0,0,3.0,0.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Pless K.,Siemerink J.,100,88,7,6,6,4,6,4,0,0,0,0,3.0,0.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Prinosil D.,Lee H.T.,46,64,6,7,6,2,6,4,6,4,0,0,3.0,1.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Puentes G.,Puerta M.,99,104,6,3,7,6,6,4,0,0,0,0,3.0,0.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Rafter P.,Vacek D.,10,934,6,2,7,6,6,3,0,0,0,0,3.0,0.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Robredo T.,Levy H.,59,30,7,6,6,5,0,0,0,0,0,0,1.0,0.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Rochus O.,Calleri A.,63,80,6,7,6,3,6,3,6,3,0,0,3.0,1.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Roddick A.,Heuberger I.,33,137,6,4,6,4,7,6,0,0,0,0,3.0,0.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Rusedski G.,Pavel A.,40,43,7,6,6,7,7,6,6,2,0,0,3.0,1.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Safin M.,Knowle J.,3,164,6,2,7,5,5,7,6,3,0,0,3.0,1.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Sampras P.,Clavet F.,6,56,6,4,7,6,6,4,0,0,0,0,3.0,0.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Sanguinetti D.,Portas A.,67,23,6,3,3,6,6,3,6,7,7,5,3.0,2.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Santoro F.,Zabaleta M.,25,106,7,5,6,1,6,3,0,0,0,0,3.0,0.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Sargsian S.,Acasuso J.,124,81,6,3,6,1,6,4,0,0,0,0,3.0,0.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Schalken S.,Koubek S.,28,84,6,4,3,6,6,4,6,7,7,5,3.0,2.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Schuettler R.,Ljubicic I.,54,71,7,6,7,6,7,5,0,0,0,0,3.0,0.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Sluiter R.,Hrbaty D.,98,20,6,2,5,7,6,4,6,2,0,0,3.0,1.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Stoliarov A.,Ferreira W.,92,17,7,6,6,3,3,0,0,0,0,0,2.0,0.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Stoltenberg J.,Boutter J.,116,66,6,3,6,4,3,6,6,2,0,0,3.0,1.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Vinciguerra A.,Squillari F.,37,24,6,4,7,6,3,6,6,4,0,0,3.0,1.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Woodbridge T.,Draper S.,201,259,5,7,6,3,3,6,7,5,6,3,3.0,2.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Woodruff C.,Gambill J.M.,97,16,6,4,3,6,6,7,6,3,6,2,3.0,2.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,1st Round,5,Youzhny M.,Voltchkov V.,85,31,6,3,6,7,7,6,7,5,0,0,3.0,1.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,2nd Round,5,Agassi A.,Delgado J.,2,182,6,2,6,4,6,3,0,0,0,0,3.0,0.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,2nd Round,5,Arazi H.,Rochus O.,27,63,7,6,7,6,7,6,0,0,0,0,3.0,0.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,2nd Round,5,Bjorkman J.,Chang M.,41,48,7,6,7,6,6,4,0,0,0,0,3.0,0.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,2nd Round,5,Black W.,Mantilla F.,149,87,6,1,6,2,7,6,0,0,0,0,3.0,0.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,2nd Round,5,Canas G.,Carlsen K.,49,1013,7,5,4,6,6,7,7,6,6,4,3.0,2.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,2nd Round,5,Clement A.,Puentes G.,12,99,6,3,6,3,6,4,0,0,0,0,3.0,0.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,2nd Round,5,El Aynaoui Y.,Vinciguerra A.,82,37,6,1,6,4,7,6,0,0,0,0,3.0,0.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,2nd Round,5,Enqvist T.,Huet S.,13,179,6,2,7,6,6,1,0,0,0,0,3.0,0.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,2nd Round,5,Escude N.,Paes L.,38,284,6,3,6,4,6,2,0,0,0,0,3.0,0.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,2nd Round,5,Federer R.,Malisse X.,15,53,6,3,7,5,3,6,4,6,6,3,3.0,2.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,2nd Round,5,Ferrero J.C.,Stoltenberg J.,4,116,7,6,4,6,6,3,6,7,6,3,3.0,2.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,2nd Round,5,Grosjean S.,Schuettler R.,8,54,7,5,6,2,7,6,0,0,0,0,3.0,0.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,2nd Round,5,Henman T.,Lee M.,11,130,6,2,6,3,6,4,0,0,0,0,3.0,0.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,2nd Round,5,Hewitt L.,Dent T.,5,143,1,6,7,5,6,3,6,7,6,3,3.0,2.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,2nd Round,5,Ivanisevic G.,Moya C.,125,22,6,7,6,3,6,4,6,4,0,0,3.0,1.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,2nd Round,5,Kafelnikov Y.,Parmar A.,7,211,6,7,6,3,6,3,6,1,0,0,3.0,1.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,2nd Round,5,Kiefer N.,Pless K.,29,100,7,6,6,2,6,4,0,0,0,0,3.0,0.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,2nd Round,5,Larsson M.,Woodruff C.,280,97,6,4,6,4,6,2,0,0,0,0,3.0,0.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,2nd Round,5,Martin T.,Novak J.,34,42,6,7,2,6,6,4,6,4,6,4,3.0,2.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,2nd Round,5,Massu N.,Meligeni F.,89,95,6,4,2,6,7,6,6,7,6,3,3.0,2.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,2nd Round,5,Prinosil D.,Sanguinetti D.,46,67,6,3,4,6,6,4,4,6,6,0,3.0,2.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,2nd Round,5,Rafter P.,Dosedel S.,10,102,7,5,4,6,6,4,6,1,0,0,3.0,1.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,2nd Round,5,Roddick A.,Johansson T.,33,14,7,6,6,1,4,6,7,6,0,0,3.0,1.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,2nd Round,5,Rusedski G.,Black B.,40,76,6,1,6,3,6,4,0,0,0,0,3.0,0.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,2nd Round,5,Safin M.,Nestor D.,3,154,7,6,3,6,1,2,0,0,0,0,1.0,1.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,2nd Round,5,Sampras P.,Cowan B.,6,265,6,3,6,2,6,7,4,6,6,3,3.0,2.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,2nd Round,5,Santoro F.,Mirnyi M.,25,51,7,6,6,1,6,4,0,0,0,0,3.0,0.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,2nd Round,5,Sargsian S.,Robredo T.,124,59,6,2,6,4,3,6,6,1,0,0,3.0,1.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,2nd Round,5,Schalken S.,Bryan B.,28,157,6,4,3,6,6,3,6,4,0,0,3.0,1.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,2nd Round,5,Sluiter R.,Woodbridge T.,98,201,6,4,7,6,2,6,6,3,0,0,3.0,1.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,2nd Round,5,Stoliarov A.,Pioline C.,92,72,3,6,6,7,6,4,6,3,12,10,3.0,2.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,2nd Round,5,Youzhny M.,Dupuis A.,85,69,7,6,6,3,6,2,0,0,0,0,3.0,0.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,3rd Round,5,Agassi A.,Massu N.,2,89,6,3,6,1,6,1,0,0,0,0,3.0,0.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,3rd Round,5,Canas G.,Kafelnikov Y.,49,7,3,6,6,1,6,3,7,6,0,0,3.0,1.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,3rd Round,5,Clement A.,Sluiter R.,12,98,6,7,7,6,6,4,6,4,0,0,3.0,1.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,3rd Round,5,Enqvist T.,Black W.,13,149,7,5,6,4,6,2,0,0,0,0,3.0,0.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,3rd Round,5,Escude N.,Grosjean S.,38,8,5,7,6,4,6,3,6,4,0,0,3.0,1.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,3rd Round,5,Federer R.,Bjorkman J.,15,41,7,6,6,3,7,6,0,0,0,0,3.0,0.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,3rd Round,5,Henman T.,Schalken S.,11,28,5,7,6,3,6,4,6,2,0,0,3.0,1.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,3rd Round,5,Hewitt L.,El Aynaoui Y.,5,82,7,5,5,7,6,4,7,6,0,0,3.0,1.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,3rd Round,5,Ivanisevic G.,Roddick A.,125,33,7,6,7,5,3,6,6,3,0,0,3.0,1.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,3rd Round,5,Kiefer N.,Stoliarov A.,29,92,7,6,6,4,6,7,6,3,0,0,3.0,1.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,3rd Round,5,Martin T.,Larsson M.,34,280,4,6,6,0,6,3,7,5,0,0,3.0,1.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,3rd Round,5,Rafter P.,Arazi H.,10,27,7,6,6,4,7,5,0,0,0,0,3.0,0.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,3rd Round,5,Rusedski G.,Ferrero J.C.,40,4,6,1,6,4,6,4,0,0,0,0,3.0,0.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,3rd Round,5,Safin M.,Prinosil D.,3,46,7,6,6,3,5,7,1,6,6,3,3.0,2.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,3rd Round,5,Sampras P.,Sargsian S.,6,124,6,4,6,4,7,5,0,0,0,0,3.0,0.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,3rd Round,5,Youzhny M.,Santoro F.,85,25,7,5,6,0,2,0,0,0,0,0,2.0,0.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,4th Round,5,Agassi A.,Kiefer N.,2,29,6,3,7,5,7,5,0,0,0,0,3.0,0.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,4th Round,5,Enqvist T.,Canas G.,13,49,6,3,6,3,6,1,0,0,0,0,3.0,0.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,4th Round,5,Escude N.,Hewitt L.,38,5,4,6,6,4,6,3,4,6,6,4,3.0,2.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,4th Round,5,Federer R.,Sampras P.,15,6,7,6,5,7,6,4,6,7,7,5,3.0,2.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,4th Round,5,Henman T.,Martin T.,11,34,6,7,7,6,4,6,6,3,6,2,3.0,2.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,4th Round,5,Ivanisevic G.,Rusedski G.,125,40,7,6,6,4,6,4,0,0,0,0,3.0,0.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,4th Round,5,Rafter P.,Youzhny M.,10,85,2,6,6,3,6,2,7,5,0,0,3.0,1.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,4th Round,5,Safin M.,Clement A.,3,12,6,0,6,3,6,2,0,0,0,0,3.0,0.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,Quarterfinals,5,Agassi A.,Escude N.,2,38,6,7,6,3,6,4,6,2,0,0,3.0,1.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,Quarterfinals,5,Henman T.,Federer R.,11,15,7,5,7,6,2,6,7,6,0,0,3.0,1.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,Quarterfinals,5,Ivanisevic G.,Safin M.,125,3,7,6,7,5,3,6,7,6,0,0,3.0,1.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,Quarterfinals,5,Rafter P.,Enqvist T.,10,13,6,1,6,3,7,6,0,0,0,0,3.0,0.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,Semifinals,5,Ivanisevic G.,Henman T.,125,11,7,5,6,7,0,6,7,6,6,3,3.0,2.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,Semifinals,5,Rafter P.,Agassi A.,10,2,2,6,6,3,3,6,6,2,8,6,3.0,2.0,2001-038,,
London,Wimbledon,2001-06-25,Grand Slam,Outdoor,Grass,The Final,5,Ivanisevic G.,Rafter P.,125,10,6,3,3,6,6,3,2,6,9,7,3.0,2.0,2001-038,,
Bastad,Swedish Open,2001-07-09,International,Outdoor,Clay,1st Round,3,Acasuso J.,Sanchez D.,80,95,6,3,6,2,0,0,0,0,0,0,2.0,0.0,2001-039,,
Bastad,Swedish Open,2001-07-09,International,Outdoor,Clay,1st Round,3,Calleri A.,Gustafsson M.,89,67,6,3,6,3,0,0,0,0,0,0,2.0,0.0,2001-039,,
