court,round,best_of,player0,player1,winner
Outdoor,7,3,163,88,player1
Outdoor,7,3,72,80,player1
Outdoor,7,3,211,50,player1
Outdoor,7,3,74,22,player1
Outdoor,7,3,190,295,player1
Outdoor,7,3,102,57,player1
Outdoor,7,3,49,105,player1
Outdoor,7,3,131,28,player1
Outdoor,7,3,75,56,player1
Outdoor,7,3,155,44,player1
Outdoor,6,3,124,41,player1
Outdoor,6,3,88,50,player1
Outdoor,6,3,80,295,player1
Outdoor,6,3,99,22,player1
Outdoor,6,3,44,135,player1
Outdoor,6,3,81,28,player1
Outdoor,6,3,105,57,player1
Outdoor,6,3,30,56,player1
Outdoor,3,3,50,41,player1
Outdoor,3,3,295,22,player1
Outdoor,3,3,57,56,player1
Outdoor,3,3,28,135,player1
Outdoor,2,3,41,56,player1
Outdoor,2,3,135,22,player1
Outdoor,1,3,56,22,player1
Indoor,7,3,142,46,player1
Indoor,7,3,37,63,player1
Indoor,7,3,60,8,player1
Indoor,7,3,361,15,player1
Indoor,7,3,92,245,player1
Indoor,7,3,70,54,player1
Indoor,7,3,47,138,player1
Indoor,7,3,24,38,player1
Indoor,7,3,83,82,player1
Indoor,7,3,69,2,player1
Indoor,7,3,106,20,player1
Indoor,7,3,61,62,player1
Indoor,7,3,55,13,player1
Indoor,7,3,34,32,player1
Indoor,7,3,33,6,player1
Indoor,7,3,52,36,player1
Indoor,6,3,245,8,player1
Indoor,6,3,15,63,player1
Indoor,6,3,138,20,player1
Indoor,6,3,82,13,player1
Indoor,6,3,62,38,player1
Indoor,6,3,54,2,player1
Indoor,6,3,36,6,player1
Indoor,6,3,46,32,player1
Indoor,3,3,63,2,player1
Indoor,3,3,38,8,player1
Indoor,3,3,32,6,player1
Indoor,3,3,13,20,player1
Indoor,2,3,6,8,player1
Indoor,2,3,2,20,player1
Indoor,1,3,20,8,player1
Indoor,7,3,100,45,player1
Indoor,7,3,332,129,player1
Indoor,7,3,98,76,player1
Indoor,7,3,326,96,player1
Indoor,7,3,263,77,player1
Indoor,7,3,109,23,player1
Indoor,7,3,304,40,player1
Indoor,7,3,42,126,player1
Indoor,7,3,101,255,player1
Indoor,7,3,79,29,player1
Indoor,7,3,202,78,player1
Indoor,7,3,1461,17,player1
Indoor,7,3,103,31,player1
Indoor,7,3,14,107,player1
Indoor,7,3,226,7,player1
Indoor,7,3,113,11,player1
Indoor,6,3,45,29,player1
Indoor,6,3,129,23,player1
Indoor,6,3,17,96,player1
Indoor,6,3,126,255,player1
Indoor,6,3,107,78,player1
Indoor,6,3,77,31,player1
Indoor,6,3,76,7,player1
Indoor,6,3,40,11,player1
Indoor,3,3,29,96,player1
Indoor,3,3,255,11,player1
Indoor,3,3,23,7,player1
Indoor,3,3,78,31,player1
Indoor,2,3,96,11,player1
Indoor,2,3,31,7,player1
Indoor,1,3,7,11,player1
Outdoor,7,3,81,45,player1
Outdoor,7,3,26,80,player1
Outdoor,7,3,72,109,player1
Outdoor,7,3,91,86,player1
Outdoor,7,3,113,22,player1
Outdoor,7,3,76,161,player1
Outdoor,7,3,57,38,player1
Outdoor,7,3,74,106,player1
Outdoor,7,3,54,83,player1
Outdoor,7,3,187,105,player1
Outdoor,7,3,205,507,player1
Outdoor,7,3,63,140,player1
Outdoor,7,3,174,52,player1
Outdoor,7,3,50,30,player1
Outdoor,7,3,60,19,player1
Outdoor,7,3,48,27,player1
Outdoor,6,3,45,106,player1
Outdoor,6,3,161,30,player1
Outdoor,6,3,80,140,player1
Outdoor,6,3,86,22,player1
Outdoor,6,3,105,38,player1
Outdoor,6,3,109,19,player1
Outdoor,6,3,507,52,player1
Outdoor,6,3,83,27,player1
Outdoor,3,3,140,30,player1
Outdoor,3,3,106,22,player1
Outdoor,3,3,52,27,player1
Outdoor,3,3,38,19,player1
Outdoor,2,3,30,19,player1
Outdoor,2,3,27,22,player1
Outdoor,1,3,19,22,player1
Indoor,7,3,90,59,player1
Indoor,7,3,96,36,player1
Indoor,7,3,135,92,player1
Indoor,7,3,110,69,player1
Indoor,7,3,192,88,player1
Indoor,7,3,151,79,player1
Indoor,7,3,143,39,player1
Indoor,7,3,77,121,player1
Indoor,7,3,16,58,player1
Indoor,7,3,62,46,player1
Indoor,7,3,84,271,player1
Indoor,7,3,139,154,player1
Indoor,6,3,17,92,player1
Indoor,6,3,59,39,player1
Indoor,6,3,36,79,player1
Indoor,6,3,121,9,player1
Indoor,6,3,271,154,player1
Indoor,6,3,69,8,player1
Indoor,6,3,46,13,player1
Indoor,6,3,58,88,player1
Indoor,3,3,8,79,player1
Indoor,3,3,88,9,player1
Indoor,3,3,13,39,player1
Indoor,3,3,154,92,player1
Indoor,2,3,9,39,player1
Indoor,2,3,92,79,player1
Indoor,1,3,39,79,player1
Indoor,7,3,78,70,player1
Indoor,7,3,136,14,player1
Indoor,7,3,326,25,player1
Indoor,7,3,415,66,player1
Indoor,7,3,44,126,player1
Indoor,7,3,28,49,player1
Indoor,7,3,138,99,player1
Indoor,7,3,40,33,player1
Indoor,7,3,159,23,player1
Indoor,7,3,11,41,player1
Indoor,7,3,100,114,player1
Indoor,7,3,107,68,player1
Indoor,7,3,18,102,player1
Indoor,7,3,82,31,player1
Indoor,7,3,71,73,player1
Indoor,7,3,55,7,player1
Indoor,6,3,126,25,player1
Indoor,6,3,14,99,player1
Indoor,6,3,49,70,player1
Indoor,6,3,68,23,player1
Indoor,6,3,41,66,player1
Indoor,6,3,102,33,player1
Indoor,6,3,73,31,player1
Indoor,6,3,114,7,player1
Indoor,3,3,66,70,player1
Indoor,3,3,33,25,player1
Indoor,3,3,23,99,player1
Indoor,3,3,7,31,player1
Indoor,2,3,70,25,player1
Indoor,2,3,99,31,player1
Indoor,1,3,25,31,player1
Outdoor,7,3,80,32,player1
Outdoor,7,3,177,81,player1
Outdoor,7,3,439,54,player1
Outdoor,7,3,64,27,player1
Outdoor,7,3,79,29,player1
Outdoor,7,3,75,83,player1
Outdoor,7,3,107,44,player1
Outdoor,7,3,87,51,player1
Outdoor,7,3,124,38,player1
Outdoor,7,3,131,30,player1
Outdoor,7,3,57,10,player1
Outdoor,7,3,66,17,player1
Outdoor,7,3,49,48,player1
Outdoor,7,3,192,16,player1
Outdoor,7,3,22,12,player1
Outdoor,7,3,21,62,player1
Outdoor,6,3,54,27,player1
Outdoor,6,3,29,51,player1
Outdoor,6,3,83,30,player1
Outdoor,6,3,48,10,player1
Outdoor,6,3,62,81,player1
Outdoor,6,3,32,17,player1
Outdoor,6,3,44,12,player1
Outdoor,6,3,38,16,player1
Outdoor,3,3,51,17,player1
Outdoor,3,3,10,30,player1
Outdoor,3,3,81,12,player1
Outdoor,3,3,27,16,player1
Outdoor,2,3,30,16,player1
Outdoor,2,3,12,17,player1
Outdoor,1,3,16,17,player1
Outdoor,7,3,82,108,player1
Outdoor,7,3,97,46,player1
Outdoor,7,3,19,104,player1
Outdoor,7,3,243,53,player1
Outdoor,7,3,94,109,player1
Outdoor,7,3,88,41,player1
Outdoor,7,3,133,69,player1
Outdoor,7,3,68,86,player1
Outdoor,7,3,296,72,player1
Outdoor,7,3,898,40,player1
Outdoor,7,3,55,33,player1
Outdoor,7,3,137,364,player1
Outdoor,7,3,559,100,player1
Outdoor,7,3,115,73,player1
Outdoor,7,3,361,98,player1
Outdoor,7,3,78,50,player1
Outdoor,6,3,53,69,player1
Outdoor,6,3,46,109,player1
Outdoor,6,3,104,72,player1
Outdoor,6,3,108,40,player1
Outdoor,6,3,98,41,player1
Outdoor,6,3,86,73,player1
Outdoor,6,3,364,50,player1
Outdoor,6,3,100,33,player1
Outdoor,3,3,40,109,player1
Outdoor,3,3,69,72,player1
Outdoor,3,3,50,33,player1
Outdoor,3,3,41,73,player1
Outdoor,2,3,109,72,player1
Outdoor,2,3,73,33,player1
Outdoor,1,3,33,72,player1
Outdoor,7,3,117,31,player1
Outdoor,7,3,34,135,player1
Outdoor,7,3,92,35,player1
Outdoor,7,3,18,37,player1
Outdoor,7,3,140,26,player1
Outdoor,7,3,47,2,player1
Outdoor,7,3,111,4,player1
Outdoor,7,3,70,56,player1
Outdoor,7,3,67,9,player1
Outdoor,7,3,52,143,player1
Outdoor,7,3,45,39,player1
Outdoor,7,3,59,6,player1
Outdoor,7,3,514,125,player1
Outdoor,7,3,36,23,player1
Outdoor,7,3,65,11,player1
Outdoor,7,3,60,15,player1
Outdoor,6,3,6,56,player1
Outdoor,6,3,23,31,player1
Outdoor,6,3,135,9,player1
Outdoor,6,3,35,2,player1
Outdoor,6,3,143,37,player1
Outdoor,6,3,125,15,player1
Outdoor,6,3,4,39,player1
Outdoor,6,3,11,26,player1
Outdoor,3,3,9,31,player1
Outdoor,3,3,39,15,player1
Outdoor,3,3,26,2,player1
Outdoor,3,3,56,37,player1
Outdoor,2,3,31,15,player1
Outdoor,2,3,37,2,player1
Outdoor,1,3,15,2,player1
Outdoor,7,3,59,55,player1
Outdoor,7,3,71,63,player1
Outdoor,7,3,60,49,player1
Outdoor,7,3,67,44,player1
Outdoor,7,3,295,639,player1
Outdoor,7,3,104,47,player1
Outdoor,7,3,48,165,player1
Outdoor,7,3,414,694,player1
Outdoor,7,3,136,54,player1
Outdoor,7,3,112,127,player1
Outdoor,7,3,66,175,player1
Outdoor,7,3,79,96,player1
Outdoor,7,3,51,106,player1
Outdoor,7,3,129,90,player1
Outdoor,7,3,77,284,player1
Outdoor,7,3,56,45,player1
Outdoor,7,3,113,72,player1
Outdoor,7,3,78,103,player1
Outdoor,7,3,65,240,player1
Outdoor,7,3,69,58,player1
Outdoor,7,3,82,40,player1
Outdoor,7,3,98,52,player1
Outdoor,7,3,86,73,player1
Outdoor,7,3,132,139,player1
Outdoor,7,3,50,109,player1
Outdoor,7,3,100,70,player1
Outdoor,7,3,39,41,player1
Outdoor,7,3,53,57,player1
Outdoor,7,3,108,46,player1
Outdoor,7,3,74,76,player1
Outdoor,7,3,83,43,player1
Outdoor,7,3,92,68,player1
Outdoor,6,3,21,175,player1
Outdoor,6,3,165,12,player1
Outdoor,6,3,47,35,player1
Outdoor,6,3,45,6,player1
Outdoor,6,3,37,694,player1
Outdoor,6,3,284,26,player1
Outdoor,6,3,63,25,player1
Outdoor,6,3,9,49,player1
Outdoor,6,3,90,3,player1
Outdoor,6,3,96,14,player1
Outdoor,6,3,55,27,player1
Outdoor,6,3,127,20,player1
Outdoor,6,3,639,32,player1
Outdoor,6,3,54,31,player1
Outdoor,6,3,44,22,player1
Outdoor,6,3,106,2,player1
Outdoor,6,3,240,11,player1
Outdoor,6,3,76,33,player1
Outdoor,6,3,36,73,player1
Outdoor,6,3,29,40,player1
Outdoor,6,3,46,4,player1
Outdoor,6,3,15,58,player1
Outdoor,6,3,41,34,player1
Outdoor,6,3,57,7,player1
Outdoor,6,3,70,23,player1
Outdoor,6,3,139,28,player1
Outdoor,6,3,17,72,player1
Outdoor,6,3,38,68,player1
Outdoor,6,3,43,1,player1
Outdoor,6,3,16,52,player1
Outdoor,6,3,109,30,player1
Outdoor,6,3,103,8,player1
Outdoor,5,3,6,35,player1
Outdoor,5,3,14,27,player1
Outdoor,5,3,31,2,player1
Outdoor,5,3,694,3,player1
Outdoor,5,3,32,49,player1
Outdoor,5,3,175,26,player1
Outdoor,5,3,12,25,player1
Outdoor,5,3,22,20,player1
Outdoor,5,3,68,4,player1
Outdoor,5,3,34,7,player1
Outdoor,5,3,58,28,player1
Outdoor,5,3,30,11,player1
Outdoor,5,3,72,23,player1
Outdoor,5,3,73,8,player1
Outdoor,5,3,52,40,player1
Outdoor,5,3,1,33,player1
Outdoor,4,3,49,27,player1
Outdoor,4,3,2,26,player1
Outdoor,4,3,20,3,player1
Outdoor,4,3,35,25,player1
Outdoor,4,3,11,7,player1
Outdoor,4,3,33,23,player1
Outdoor,4,3,28,8,player1
Outdoor,4,3,40,4,player1
Outdoor,3,3,27,26,player1
Outdoor,3,3,25,3,player1
Outdoor,3,3,4,7,player1
Outdoor,3,3,23,8,player1
Outdoor,2,3,3,26,player1
Outdoor,2,3,7,8,player1
Outdoor,1,3,8,26,player1
Outdoor,7,3,136,97,player1
Outdoor,7,3,82,72,player1
Outdoor,7,3,79,41,player1
Outdoor,7,3,66,64,player1
Outdoor,7,3,91,40,player1
Outdoor,7,3,248,65,player1
Outdoor,7,3,57,49,player1
Outdoor,7,3,93,108,player1
Outdoor,7,3,74,59,player1
Outdoor,7,3,441,48,player1
Outdoor,7,3,55,39,player1
Outdoor,7,3,87,83,player1
Outdoor,7,3,44,85,player1
Outdoor,7,3,43,161,player1
Outdoor,7,3,77,68,player1
Outdoor,7,3,331,52,player1
Outdoor,7,3,81,75,player1
Outdoor,7,3,42,70,player1
Outdoor,7,3,62,51,player1
Outdoor,7,3,47,58,player1
Outdoor,7,3,106,114,player1
Outdoor,7,3,56,71,player1
Outdoor,7,3,54,99,player1
Outdoor,7,3,90,84,player1
Outdoor,7,3,50,63,player1
Outdoor,7,3,73,102,player1
Outdoor,7,3,89,61,player1
Outdoor,7,3,80,76,player1
Outdoor,7,3,159,53,player1
Outdoor,7,3,46,125,player1
Outdoor,7,3,110,88,player1
Outdoor,7,3,60,101,player1
Outdoor,6,3,108,29,player1
Outdoor,6,3,64,38,player1
Outdoor,6,3,65,17,player1
Outdoor,6,3,2,59,player1
Outdoor,6,3,97,14,player1
Outdoor,6,3,49,33,player1
Outdoor,6,3,25,48,player1
Outdoor,6,3,52,32,player1
Outdoor,6,3,85,22,player1
Outdoor,6,3,83,4,player1
Outdoor,6,3,35,161,player1
Outdoor,6,3,37,72,player1
Outdoor,6,3,68,21,player1
Outdoor,6,3,13,39,player1
Outdoor,6,3,41,10,player1
Outdoor,6,3,40,8,player1
Outdoor,6,3,36,53,player1
Outdoor,6,3,71,12,player1
Outdoor,6,3,88,15,player1
Outdoor,6,3,31,61,player1
Outdoor,6,3,114,23,player1
Outdoor,6,3,84,30,player1
Outdoor,6,3,51,34,player1
Outdoor,6,3,75,7,player1
Outdoor,6,3,70,28,player1
Outdoor,6,3,3,101,player1
Outdoor,6,3,125,26,player1
Outdoor,6,3,99,11,player1
Outdoor,6,3,63,9,player1
Outdoor,6,3,24,58,player1
Outdoor,6,3,76,20,player1
Outdoor,6,3,102,1,player1
Outdoor,5,3,48,38,player1
Outdoor,5,3,161,4,player1
Outdoor,5,3,59,32,player1
Outdoor,5,3,29,17,player1
Outdoor,5,3,22,39,player1
Outdoor,5,3,21,14,player1
Outdoor,5,3,72,8,player1
Outdoor,5,3,33,10,player1
Outdoor,5,3,34,101,player1
Outdoor,5,3,61,1,player1
Outdoor,5,3,23,15,player1
Outdoor,5,3,58,20,player1
Outdoor,5,3,30,9,player1
Outdoor,5,3,53,7,player1
Outdoor,5,3,28,12,player1
Outdoor,5,3,26,11,player1
Outdoor,4,3,14,10,player1
Outdoor,4,3,32,38,player1
Outdoor,4,3,101,15,player1
Outdoor,4,3,39,8,player1
Outdoor,4,3,11,7,player1
Outdoor,4,3,17,4,player1
Outdoor,4,3,9,12,player1
Outdoor,4,3,1,20,player1
Outdoor,3,3,38,8,player1
Outdoor,3,3,10,4,player1
Outdoor,3,3,12,20,player1
Outdoor,3,3,15,7,player1
Outdoor,2,3,4,8,player1
Outdoor,2,3,7,20,player1
Outdoor,1,3,20,8,player1
Outdoor,7,3,75,73,player1
Outdoor,7,3,48,84,player1
Outdoor,7,3,207,87,player1
Outdoor,7,3,908,71,player1
Outdoor,7,3,123,57,player1
Outdoor,7,3,112,286,player1
Outdoor,7,3,58,81,player1
Outdoor,7,3,124,65,player1
Outdoor,7,3,93,88,player1
Outdoor,7,3,113,80,player1
Outdoor,7,3,55,74,player1
Outdoor,7,3,70,212,player1
Outdoor,6,3,84,73,player1
Outdoor,6,3,87,40,player1
Outdoor,6,3,65,57,player1
Outdoor,6,3,80,42,player1
Outdoor,6,3,71,43,player1
Outdoor,6,3,212,23,player1
Outdoor,6,3,81,286,player1
Outdoor,6,3,88,74,player1
Outdoor,3,3,42,73,player1
Outdoor,3,3,286,23,player1
Outdoor,3,3,40,57,player1
Outdoor,3,3,74,43,player1
Outdoor,2,3,73,23,player1
Outdoor,2,3,57,43,player1
Outdoor,1,3,43,23,player1
Outdoor,7,3,79,100,player1
Outdoor,7,3,293,103,player1
Outdoor,7,3,110,69,player1
Outdoor,7,3,111,61,player1
Outdoor,7,3,86,94,player1
Outdoor,7,3,85,82,player1
Outdoor,7,3,60,150,player1
Outdoor,7,3,104,54,player1
Outdoor,7,3,141,108,player1
Outdoor,7,3,149,131,player1
Outdoor,7,3,210,89,player1
Outdoor,7,3,228,116,player1
Outdoor,6,3,61,82,player1
Outdoor,6,3,150,94,player1
Outdoor,6,3,69,54,player1
Outdoor,6,3,131,103,player1
Outdoor,6,3,116,27,player1
Outdoor,6,3,100,25,player1
Outdoor,6,3,21,89,player1
Outdoor,6,3,108,11,player1
Outdoor,3,3,94,25,player1
Outdoor,3,3,27,82,player1
Outdoor,3,3,89,103,player1
Outdoor,3,3,11,54,player1
Outdoor,2,3,103,25,player1
Outdoor,2,3,54,82,player1
Outdoor,1,3,25,82,player1
Outdoor,7,3,114,50,player1
Outdoor,7,3,56,46,player1
Outdoor,7,3,71,51,player1
Outdoor,7,3,58,34,player1
Outdoor,7,3,43,85,player1
Outdoor,7,3,55,151,player1
Outdoor,7,3,59,44,player1
Outdoor,7,3,35,15,player1
Outdoor,7,3,42,49,player1
Outdoor,7,3,72,36,player1
Outdoor,7,3,31,33,player1
Outdoor,7,3,107,75,player1
Outdoor,7,3,295,40,player1
Outdoor,7,3,76,17,player1
Outdoor,7,3,89,16,player1
Outdoor,7,3,68,24,player1
Outdoor,7,3,48,27,player1
Outdoor,7,3,64,67,player1
Outdoor,7,3,61,77,player1
Outdoor,7,3,57,66,player1
Outdoor,7,3,47,23,player1
Outdoor,7,3,41,37,player1
Outdoor,7,3,39,20,player1
Outdoor,7,3,29,32,player1
Outdoor,6,3,50,9,player1
Outdoor,6,3,36,12,player1
Outdoor,6,3,34,10,player1
Outdoor,6,3,75,15,player1
Outdoor,6,3,40,16,player1
Outdoor,6,3,44,20,player1
Outdoor,6,3,85,17,player1
Outdoor,6,3,46,32,player1
Outdoor,6,3,37,23,player1
Outdoor,6,3,27,49,player1
Outdoor,6,3,67,2,player1
Outdoor,6,3,24,51,player1
Outdoor,6,3,77,3,player1
Outdoor,6,3,66,14,player1
Outdoor,6,3,4,33,player1
Outdoor,6,3,13,151,player1
Outdoor,5,3,9,32,player1
Outdoor,5,3,15,12,player1
Outdoor,5,3,14,17,player1
Outdoor,5,3,51,3,player1
Outdoor,5,3,23,151,player1
Outdoor,5,3,10,16,player1
Outdoor,5,3,49,33,player1
Outdoor,5,3,20,2,player1
Outdoor,3,3,33,17,player1
Outdoor,3,3,16,3,player1
Outdoor,3,3,151,2,player1
Outdoor,3,3,32,12,player1
Outdoor,2,3,17,3,player1
Outdoor,2,3,2,12,player1
Outdoor,1,3,12,3,player1
Outdoor,7,3,58,67,player1
Outdoor,7,3,61,86,player1
Outdoor,7,3,74,59,player1
Outdoor,7,3,122,42,player1
Outdoor,7,3,64,33,player1
Outdoor,7,3,328,53,player1
Outdoor,7,3,79,100,player1
Outdoor,7,3,129,34,player1
Outdoor,7,3,50,54,player1
Outdoor,7,3,41,93,player1
Outdoor,7,3,98,60,player1
Outdoor,7,3,48,78,player1
Outdoor,7,3,65,84,player1
Outdoor,7,3,24,92,player1
Outdoor,7,3,29,46,player1
Outdoor,7,3,123,32,player1
Outdoor,7,3,72,161,player1
Outdoor,7,3,118,27,player1
Outdoor,7,3,91,68,player1
Outdoor,7,3,20,143,player1
Outdoor,7,3,73,44,player1
Outdoor,7,3,121,137,player1
Outdoor,7,3,66,35,player1
Outdoor,7,3,81,39,player1
Outdoor,6,3,54,112,player1
Outdoor,6,3,60,34,player1
Outdoor,6,3,53,8,player1
Outdoor,6,3,92,67,player1
Outdoor,6,3,113,42,player1
Outdoor,6,3,32,59,player1
Outdoor,6,3,86,10,player1
Outdoor,6,3,100,27,player1
Outdoor,6,3,46,44,player1
Outdoor,6,3,93,17,player1
Outdoor,6,3,39,33,player1
Outdoor,6,3,12,161,player1
Outdoor,6,3,68,16,player1
Outdoor,6,3,137,143,player1
Outdoor,6,3,78,9,player1
Outdoor,6,3,84,35,player1
Outdoor,5,3,112,59,player1
Outdoor,5,3,42,33,player1
Outdoor,5,3,143,17,player1
Outdoor,5,3,16,67,player1
Outdoor,5,3,34,10,player1
Outdoor,5,3,27,9,player1
Outdoor,5,3,161,44,player1
Outdoor,5,3,35,8,player1
Outdoor,3,3,33,17,player1
Outdoor,3,3,44,9,player1
Outdoor,3,3,59,8,player1
Outdoor,3,3,10,67,player1
Outdoor,2,3,17,9,player1
Outdoor,2,3,67,8,player1
Outdoor,1,3,8,9,player1
Outdoor,7,3,44,39,player1
Outdoor,7,3,38,46,player1
Outdoor,7,3,74,47,player1
Outdoor,7,3,31,96,player1
Outdoor,7,3,49,22,player1
Outdoor,7,3,16,76,player1
Outdoor,7,3,56,29,player1
Outdoor,7,3,33,40,player1
Outdoor,7,3,23,36,player1
Outdoor,7,3,86,69,player1
Outdoor,7,3,55,42,player1
Outdoor,7,3,52,24,player1
Outdoor,7,3,83,59,player1
Outdoor,7,3,98,14,player1
Outdoor,7,3,51,15,player1
Outdoor,7,3,72,152,player1
Outdoor,7,3,13,32,player1
Outdoor,7,3,27,26,player1
Outdoor,7,3,41,35,player1
Outdoor,7,3,61,124,player1
Outdoor,7,3,50,37,player1
Outdoor,7,3,43,34,player1
Outdoor,7,3,63,28,player1
Outdoor,7,3,70,17,player1
Outdoor,6,3,24,39,player1
Outdoor,6,3,46,2,player1
Outdoor,6,3,1,40,player1
Outdoor,6,3,47,5,player1
Outdoor,6,3,96,7,player1
Outdoor,6,3,36,152,player1
Outdoor,6,3,32,42,player1
Outdoor,6,3,59,76,player1
Outdoor,6,3,14,26,player1
Outdoor,6,3,29,3,player1
Outdoor,6,3,124,9,player1
Outdoor,6,3,34,15,player1
Outdoor,6,3,22,28,player1
Outdoor,6,3,37,10,player1
Outdoor,6,3,11,35,player1
Outdoor,6,3,69,17,player1
Outdoor,5,3,28,2,player1
Outdoor,5,3,42,9,player1
Outdoor,5,3,152,40,player1
Outdoor,5,3,76,10,player1
Outdoor,5,3,15,35,player1
Outdoor,5,3,5,17,player1
Outdoor,5,3,7,26,player1
Outdoor,5,3,39,3,player1
Outdoor,3,3,2,9,player1
Outdoor,3,3,10,17,player1
Outdoor,3,3,26,3,player1
Outdoor,3,3,35,40,player1
Outdoor,2,3,9,17,player1
Outdoor,2,3,40,3,player1
Outdoor,1,3,17,3,player1
Outdoor,7,3,101,50,player1
Outdoor,7,3,87,64,player1
Outdoor,7,3,74,73,player1
Outdoor,7,3,530,33,player1
Outdoor,7,3,107,39,player1
Outdoor,7,3,212,129,player1
Outdoor,7,3,59,86,player1
Outdoor,7,3,461,80,player1
Outdoor,7,3,352,319,player1
Outdoor,7,3,63,47,player1
Outdoor,7,3,2,257,player1
Outdoor,7,3,206,52,player1
Outdoor,6,3,33,50,player1
Outdoor,6,3,73,22,player1
Outdoor,6,3,257,23,player1
Outdoor,6,3,64,39,player1
Outdoor,6,3,47,86,player1
Outdoor,6,3,129,21,player1
Outdoor,6,3,52,319,player1
Outdoor,6,3,80,2,player1
Outdoor,3,3,86,21,player1
Outdoor,3,3,39,23,player1
Outdoor,3,3,50,22,player1
Outdoor,3,3,2,319,player1
Outdoor,2,3,23,21,player1
Outdoor,2,3,319,22,player1
Outdoor,1,3,21,22,player1
Outdoor,7,3,104,83,player1
Outdoor,7,3,54,70,player1
Outdoor,7,3,94,246,player1
Outdoor,7,3,100,89,player1
Outdoor,7,3,152,136,player1
Outdoor,7,3,951,138,player1
Outdoor,7,3,149,57,player1
Outdoor,7,3,92,114,player1
Outdoor,7,3,48,133,player1
Outdoor,7,3,84,40,player1
Outdoor,7,3,110,61,player1
Outdoor,7,3,126,102,player1
Outdoor,6,3,89,57,player1
Outdoor,6,3,70,83,player1
Outdoor,6,3,102,34,player1
Outdoor,6,3,138,1,player1
Outdoor,6,3,246,40,player1
Outdoor,6,3,262,136,player1
Outdoor,6,3,97,114,player1
Outdoor,6,3,61,133,player1
Outdoor,3,3,57,34,player1
Outdoor,3,3,83,1,player1
Outdoor,3,3,114,133,player1
Outdoor,3,3,136,40,player1
Outdoor,2,3,1,34,player1
Outdoor,2,3,40,133,player1
Outdoor,1,3,133,34,player1
Outdoor,7,3,43,15,player1
Outdoor,7,3,66,46,player1
Outdoor,7,3,81,85,player1
Outdoor,7,3,37,45,player1
Outdoor,7,3,1057,16,player1
Outdoor,7,3,384,31,player1
Outdoor,7,3,253,96,player1
Outdoor,7,3,422,106,player1
Outdoor,7,3,72,98,player1
Outdoor,7,3,165,68,player1
Outdoor,7,3,148,62,player1
Outdoor,7,3,44,11,player1
Outdoor,7,3,65,137,player1
Outdoor,7,3,147,36,player1
Outdoor,7,3,77,28,player1
Outdoor,7,3,139,88,player1
Outdoor,6,3,46,96,player1
Outdoor,6,3,106,45,player1
Outdoor,6,3,98,16,player1
Outdoor,6,3,85,15,player1
Outdoor,6,3,137,28,player1
Outdoor,6,3,68,31,player1
Outdoor,6,3,88,36,player1
Outdoor,6,3,62,11,player1
Outdoor,3,3,96,15,player1
Outdoor,3,3,16,45,player1
Outdoor,3,3,28,31,player1
Outdoor,3,3,36,11,player1
Outdoor,2,3,45,15,player1
Outdoor,2,3,31,11,player1
Outdoor,1,3,11,15,player1
Outdoor,7,3,73,36,player1
Outdoor,7,3,60,27,player1
Outdoor,7,3,44,12,player1
Outdoor,7,3,97,30,player1
Outdoor,7,3,55,62,player1
Outdoor,7,3,64,18,player1
Outdoor,7,3,37,61,player1
Outdoor,7,3,29,59,player1
Outdoor,7,3,53,32,player1
Outdoor,7,3,40,35,player1
Outdoor,7,3,514,46,player1
Outdoor,7,3,56,52,player1
Outdoor,7,3,50,51,player1
Outdoor,7,3,78,42,player1
Outdoor,7,3,45,38,player1
Outdoor,7,3,93,26,player1
Outdoor,7,3,33,34,player1
Outdoor,7,3,66,28,player1
Outdoor,7,3,96,39,player1
Outdoor,7,3,87,23,player1
Outdoor,7,3,22,315,player1
Outdoor,7,3,72,13,player1
Outdoor,7,3,140,19,player1
Outdoor,7,3,85,98,player1
Outdoor,6,3,46,1,player1
Outdoor,6,3,36,9,player1
Outdoor,6,3,52,11,player1
Outdoor,6,3,315,38,player1
Outdoor,6,3,26,27,player1
Outdoor,6,3,13,34,player1
Outdoor,6,3,59,19,player1
Outdoor,6,3,103,32,player1
Outdoor,6,3,42,18,player1
Outdoor,6,3,61,23,player1
Outdoor,6,3,62,3,player1
Outdoor,6,3,98,30,player1
Outdoor,6,3,7,35,player1
Outdoor,6,3,51,4,player1
Outdoor,6,3,28,12,player1
Outdoor,6,3,10,39,player1
Outdoor,5,3,9,30,player1
Outdoor,5,3,27,35,player1
Outdoor,5,3,19,3,player1
Outdoor,5,3,39,18,player1
Outdoor,5,3,38,4,player1
Outdoor,5,3,11,12,player1
Outdoor,5,3,32,34,player1
Outdoor,5,3,23,1,player1
Outdoor,3,3,30,35,player1
Outdoor,3,3,18,3,player1
Outdoor,3,3,34,1,player1
Outdoor,3,3,4,12,player1
Outdoor,2,3,35,3,player1
Outdoor,2,3,12,1,player1
Outdoor,1,3,1,3,player1
Outdoor,7,3,69,66,player1
Outdoor,7,3,43,62,player1
Outdoor,7,3,138,59,player1
Outdoor,7,3,289,60,player1
Outdoor,7,3,92,65,player1
Outdoor,7,3,110,63,player1
Outdoor,7,3,76,61,player1
Outdoor,7,3,653,54,player1
Outdoor,7,3,178,29,player1
Outdoor,7,3,34,57,player1
Outdoor,7,3,78,67,player1
